store_id,date,category,total_units_sold,active_product_count,data_version
S002,2022-08-02,Toys,284,3,v1
S002,2022-08-02,all,2221,19,v1
S002,2022-08-03,Clothing,474,5,v1
S002,2022-08-03,Electronics,328,3,v1
S002,2022-08-03,Furniture,80,1,v1
S002,2022-08-03,Groceries,831,8,v1
S002,2022-08-03,Toys,256,3,v1
S002,2022-08-03,all,1969,20,v1
S002,2022-08-04,Clothing,416,5,v1
S002,2022-08-04,Electronics,372,3,v1
S002,2022-08-04,Furniture,70,1,v1
S002,2022-08-04,Groceries,918,8,v1
S002,2022-08-04,Toys,268,3,v1
S002,2022-08-04,all,2044,20,v1
S002,2022-08-05,Clothing,437,5,v1
S002,2022-08-05,Electronics,351,3,v1
S002,2022-08-05,Furniture,29,1,v1
S002,2022-08-05,Groceries,1039,8,v1
S002,2022-08-05,Toys,314,3,v1
S002,2022-08-05,all,2170,20,v1
S002,2022-08-06,Clothing,622,5,v1
S002,2022-08-06,Electronics,231,3,v1
S002,2022-08-06,Furniture,116,1,v1
S002,2022-08-06,Groceries,1177,8,v1
S002,2022-08-06,Toys,161,3,v1
S002,2022-08-06,all,2307,20,v1
S002,2022-08-07,Clothing,424,5,v1
S002,2022-08-07,Electronics,298,3,v1
S002,2022-08-07,Furniture,40,1,v1
S002,2022-08-07,Groceries,1020,8,v1
S002,2022-08-07,Toys,232,3,v1
S002,2022-08-07,all,2014,20,v1
S002,2022-08-08,Clothing,329,5,v1
S002,2022-08-08,Electronics,181,3,v1
S002,2022-08-08,Furniture,129,1,v1
S002,2022-08-08,Groceries,1033,8,v1
S002,2022-08-08,Toys,256,3,v1
S002,2022-08-08,all,1928,20,v1
S002,2022-08-09,Clothing,527,5,v1
S002,2022-08-09,Electronics,307,3,v1
S002,2022-08-09,Furniture,65,1,v1
S002,2022-08-09,Groceries,852,8,v1
S002,2022-08-09,Toys,181,3,v1
S002,2022-08-09,all,1932,20,v1
S002,2022-08-10,Clothing,323,5,v1
S002,2022-08-10,Electronics,233,3,v1
S002,2022-08-10,Furniture,62,1,v1
S002,2022-08-10,Groceries,1127,8,v1
S002,2022-08-10,Toys,195,3,v1
S002,2022-08-10,all,1940,20,v1
S002,2022-08-11,Clothing,451,5,v1
S002,2022-08-11,Electronics,463,3,v1
S002,2022-08-11,Furniture,83,1,v1
S002,2022-08-11,Groceries,1077,8,v1
S002,2022-08-11,Toys,277,3,v1
S002,2022-08-11,all,2351,20,v1
S002,2022-08-12,Clothing,398,5,v1
S002,2022-08-12,Electronics,207,3,v1
S002,2022-08-12,Furniture,48,1,v1
S002,2022-08-12,Groceries,891,7,v1
S002,2022-08-12,Toys,411,3,v1
S002,2022-08-12,all,1955,19,v1
S002,2022-08-13,Clothing,381,5,v1
S002,2022-08-13,Electronics,271,3,v1
S002,2022-08-13,Furniture,66,1,v1
S002,2022-08-13,Groceries,736,8,v1
S002,2022-08-13,Toys,138,3,v1
S002,2022-08-13,all,1592,20,v1
S002,2022-08-14,Clothing,384,5,v1
S002,2022-08-14,Electronics,282,3,v1
S002,2022-08-14,Furniture,109,1,v1
S002,2022-08-14,Groceries,982,7,v1
S002,2022-08-14,Toys,179,3,v1
S002,2022-08-14,all,1936,19,v1
S002,2022-08-15,Clothing,490,5,v1
S002,2022-08-15,Electronics,268,3,v1
S002,2022-08-15,Furniture,125,1,v1
S002,2022-08-15,Groceries,1186,8,v1
S002,2022-08-15,Toys,393,3,v1
S002,2022-08-15,all,2462,20,v1
S002,2022-08-16,Clothing,486,5,v1
S002,2022-08-16,Electronics,398,3,v1
S002,2022-08-16,Furniture,198,1,v1
S002,2022-08-16,Groceries,1491,8,v1
S002,2022-08-16,Toys,304,3,v1
S002,2022-08-16,all,2877,20,v1
S002,2022-08-17,Clothing,370,5,v1
S002,2022-08-17,Electronics,270,3,v1
S002,2022-08-17,Furniture,77,1,v1
S002,2022-08-17,Groceries,1226,8,v1
S002,2022-08-17,Toys,343,3,v1
S002,2022-08-17,all,2286,20,v1
S002,2022-08-18,Clothing,512,5,v1
S002,2022-08-18,Electronics,200,3,v1
S002,2022-08-18,Furniture,12,1,v1
S002,2022-08-18,Groceries,1119,7,v1
S002,2022-08-18,Toys,242,3,v1
S002,2022-08-18,all,2085,19,v1
S002,2022-08-19,Clothing,426,5,v1
S002,2022-08-19,Electronics,282,3,v1
S002,2022-08-19,Furniture,49,1,v1
S002,2022-08-19,Groceries,743,8,v1
S002,2022-08-19,Toys,217,3,v1
S002,2022-08-19,all,1717,20,v1
S002,2022-08-20,Clothing,301,5,v1
S002,2022-08-20,Electronics,209,3,v1
S002,2022-08-20,Furniture,75,1,v1
S002,2022-08-20,Groceries,988,8,v1
S002,2022-08-20,Toys,245,3,v1
S002,2022-08-20,all,1818,20,v1
S002,2022-08-21,Clothing,411,5,v1
S002,2022-08-21,Electronics,248,3,v1
S002,2022-08-21,Furniture,88,1,v1
S002,2022-08-21,Groceries,923,8,v1
S002,2022-08-21,Toys,319,3,v1
S002,2022-08-21,all,1989,20,v1
S002,2022-08-22,Clothing,423,5,v1
S002,2022-08-22,Electronics,377,3,v1
S002,2022-08-22,Furniture,82,1,v1
S002,2022-08-22,Groceries,1478,8,v1
S002,2022-08-22,Toys,268,3,v1
S002,2022-08-22,all,2628,20,v1
S002,2022-08-23,Clothing,511,5,v1
S002,2022-08-23,Electronics,137,3,v1
S002,2022-08-23,Furniture,91,1,v1
S002,2022-08-23,Groceries,1074,8,v1
S002,2022-08-23,Toys,368,3,v1
S002,2022-08-23,all,2181,20,v1
S002,2022-08-24,Clothing,458,5,v1
S002,2022-08-24,Electronics,277,3,v1
S002,2022-08-24,Furniture,62,1,v1
S002,2022-08-24,Groceries,869,8,v1
S002,2022-08-24,Toys,246,3,v1
S002,2022-08-24,all,1912,20,v1
S002,2022-08-25,Clothing,379,5,v1
S002,2022-08-25,Electronics,260,3,v1
S002,2022-08-25,Furniture,47,1,v1
S002,2022-08-25,Groceries,1203,8,v1
S002,2022-08-25,Toys,359,3,v1
S002,2022-08-25,all,2248,20,v1
S002,2022-08-26,Clothing,367,5,v1
S002,2022-08-26,Electronics,334,3,v1
S002,2022-08-26,Furniture,113,1,v1
S002,2022-08-26,Groceries,816,8,v1
S002,2022-08-26,Toys,252,3,v1
S002,2022-08-26,all,1882,20,v1
S002,2022-08-27,Clothing,534,5,v1
S002,2022-08-27,Electronics,440,3,v1
S002,2022-08-27,Furniture,76,1,v1
S002,2022-08-27,Groceries,1092,8,v1
S002,2022-08-27,Toys,251,3,v1
S002,2022-08-27,all,2393,20,v1
S002,2022-08-28,Clothing,436,5,v1
S002,2022-08-28,Electronics,333,3,v1
S002,2022-08-28,Furniture,87,1,v1
S002,2022-08-28,Groceries,1045,8,v1
S002,2022-08-28,Toys,241,3,v1
S002,2022-08-28,all,2142,20,v1
S002,2022-08-29,Clothing,411,5,v1
S002,2022-08-29,Electronics,226,3,v1
S002,2022-08-29,Furniture,72,1,v1
S002,2022-08-29,Groceries,1100,8,v1
S002,2022-08-29,Toys,256,3,v1
S002,2022-08-29,all,2065,20,v1
S002,2022-08-30,Clothing,498,5,v1
S002,2022-08-30,Electronics,268,3,v1
S002,2022-08-30,Furniture,77,1,v1
S002,2022-08-30,Groceries,915,8,v1
S002,2022-08-30,Toys,300,3,v1
S002,2022-08-30,all,2058,20,v1
S002,2022-08-31,Clothing,338,5,v1
S002,2022-08-31,Electronics,254,3,v1
S002,2022-08-31,Furniture,72,1,v1
S002,2022-08-31,Groceries,1022,8,v1
S002,2022-08-31,Toys,253,3,v1
S002,2022-08-31,all,1939,20,v1
S002,2022-09-01,Clothing,534,5,v1
S002,2022-09-01,Electronics,226,3,v1
S002,2022-09-01,Furniture,99,1,v1
S002,2022-09-01,Groceries,804,8,v1
S002,2022-09-01,Toys,380,3,v1
S002,2022-09-01,all,2043,20,v1
S002,2022-09-02,Clothing,457,5,v1
S002,2022-09-02,Electronics,292,3,v1
S002,2022-09-02,Furniture,83,1,v1
S002,2022-09-02,Groceries,893,8,v1
S002,2022-09-02,Toys,400,3,v1
S002,2022-09-02,all,2125,20,v1
S002,2022-09-03,Clothing,464,5,v1
S002,2022-09-03,Electronics,248,3,v1
S002,2022-09-03,Furniture,82,1,v1
S002,2022-09-03,Groceries,963,8,v1
S002,2022-09-03,Toys,199,2,v1
S002,2022-09-03,all,1956,19,v1
S002,2022-09-04,Clothing,441,5,v1
S002,2022-09-04,Electronics,342,3,v1
S002,2022-09-04,Furniture,106,1,v1
S002,2022-09-04,Groceries,556,8,v1
S002,2022-09-04,Toys,275,3,v1
S002,2022-09-04,all,1720,20,v1
S002,2022-09-05,Clothing,559,5,v1
S002,2022-09-05,Electronics,405,3,v1
S002,2022-09-05,Furniture,67,1,v1
S002,2022-09-05,Groceries,821,8,v1
S002,2022-09-05,Toys,240,3,v1
S002,2022-09-05,all,2092,20,v1
S002,2022-09-06,Clothing,455,5,v1
S002,2022-09-06,Electronics,287,3,v1
S002,2022-09-06,Furniture,69,1,v1
S002,2022-09-06,Groceries,678,8,v1
S002,2022-09-06,Toys,260,3,v1
S002,2022-09-06,all,1749,20,v1
S002,2022-09-07,Clothing,307,5,v1
S002,2022-09-07,Electronics,313,3,v1
S002,2022-09-07,Furniture,78,1,v1
S002,2022-09-07,Groceries,848,8,v1
S002,2022-09-07,Toys,333,3,v1
S002,2022-09-07,all,1879,20,v1
S002,2022-09-08,Clothing,577,5,v1
S002,2022-09-08,Electronics,161,3,v1
S002,2022-09-08,Furniture,100,1,v1
S002,2022-09-08,Groceries,941,8,v1
S002,2022-09-08,Toys,217,3,v1
S002,2022-09-08,all,1996,20,v1
S002,2022-09-09,Clothing,414,5,v1
S002,2022-09-09,Electronics,326,3,v1
S002,2022-09-09,Furniture,67,1,v1
S002,2022-09-09,Groceries,840,8,v1
S002,2022-09-09,Toys,163,3,v1
S002,2022-09-09,all,1810,20,v1
S002,2022-09-10,Clothing,457,5,v1
S002,2022-09-10,Electronics,217,3,v1
S002,2022-09-10,Furniture,63,1,v1
S002,2022-09-10,Groceries,676,8,v1
S002,2022-09-10,Toys,199,3,v1
S002,2022-09-10,all,1612,20,v1
S002,2022-09-11,Clothing,437,5,v1
S002,2022-09-11,Electronics,295,3,v1
S002,2022-09-11,Furniture,45,1,v1
S002,2022-09-11,Groceries,756,8,v1
S002,2022-09-11,Toys,398,3,v1
S002,2022-09-11,all,1931,20,v1
S002,2022-09-12,Clothing,423,5,v1
S002,2022-09-12,Electronics,216,3,v1
S002,2022-09-12,Furniture,39,1,v1
S002,2022-09-12,Groceries,864,8,v1
S002,2022-09-12,Toys,288,3,v1
S002,2022-09-12,all,1830,20,v1
S002,2022-09-13,Clothing,460,5,v1
S002,2022-09-13,Electronics,289,3,v1
S002,2022-09-13,Furniture,66,1,v1
S002,2022-09-13,Groceries,922,8,v1
S002,2022-09-13,Toys,275,3,v1
S002,2022-09-13,all,2012,20,v1
S002,2022-09-14,Clothing,412,5,v1
S002,2022-09-14,Electronics,208,3,v1
S002,2022-09-14,Furniture,97,1,v1
S002,2022-09-14,Groceries,803,8,v1
S002,2022-09-14,Toys,332,3,v1
S002,2022-09-14,all,1852,20,v1
S002,2022-09-15,Clothing,432,5,v1
S002,2022-09-15,Electronics,212,3,v1
S002,2022-09-15,Furniture,84,1,v1
S002,2022-09-15,Groceries,807,8,v1
S002,2022-09-15,Toys,291,3,v1
S002,2022-09-15,all,1826,20,v1
S002,2022-09-16,Clothing,402,5,v1
S002,2022-09-16,Electronics,331,3,v1
S002,2022-09-16,Furniture,52,1,v1
S002,2022-09-16,Groceries,947,8,v1
S002,2022-09-16,Toys,367,3,v1
S002,2022-09-16,all,2099,20,v1
S002,2022-09-17,Clothing,366,5,v1
S002,2022-09-17,Electronics,346,3,v1
S002,2022-09-17,Furniture,67,1,v1
S002,2022-09-17,Groceries,859,8,v1
S002,2022-09-17,Toys,237,3,v1
S002,2022-09-17,all,1875,20,v1
S002,2022-09-18,Clothing,515,5,v1
S002,2022-09-18,Electronics,232,3,v1
S002,2022-09-18,Furniture,15,1,v1
S002,2022-09-18,Groceries,759,8,v1
S002,2022-09-18,Toys,326,3,v1
S002,2022-09-18,all,1847,20,v1
S002,2022-09-19,Clothing,352,5,v1
S002,2022-09-19,Electronics,306,3,v1
S002,2022-09-19,Furniture,74,1,v1
S002,2022-09-19,Groceries,821,8,v1
S002,2022-09-19,Toys,270,3,v1
S002,2022-09-19,all,1823,20,v1
S002,2022-09-20,Clothing,366,5,v1
S002,2022-09-20,Electronics,306,3,v1
S002,2022-09-20,Furniture,75,1,v1
S002,2022-09-20,Groceries,872,8,v1
S002,2022-09-20,Toys,266,3,v1
S002,2022-09-20,all,1885,20,v1
S002,2022-09-21,Clothing,470,5,v1
S002,2022-09-21,Electronics,315,3,v1
S002,2022-09-21,Furniture,100,1,v1
S002,2022-09-21,Groceries,820,8,v1
S002,2022-09-21,Toys,228,3,v1
S002,2022-09-21,all,1933,20,v1
S002,2022-09-22,Clothing,431,5,v1
S002,2022-09-22,Electronics,208,3,v1
S002,2022-09-22,Furniture,44,1,v1
S002,2022-09-22,Groceries,596,8,v1
S002,2022-09-22,Toys,416,3,v1
S002,2022-09-22,all,1695,20,v1
S002,2022-09-23,Clothing,398,5,v1
S002,2022-09-23,Electronics,453,3,v1
S002,2022-09-23,Furniture,57,1,v1
S002,2022-09-23,Groceries,1055,8,v1
S002,2022-09-23,Toys,377,3,v1
S002,2022-09-23,all,2340,20,v1
S002,2022-09-24,Clothing,445,5,v1
S002,2022-09-24,Electronics,254,3,v1
S002,2022-09-24,Furniture,114,1,v1
S002,2022-09-24,Groceries,731,8,v1
S002,2022-09-24,Toys,187,2,v1
S002,2022-09-24,all,1731,19,v1
S002,2022-09-25,Clothing,412,5,v1
S002,2022-09-25,Electronics,200,3,v1
S002,2022-09-25,Furniture,34,1,v1
S002,2022-09-25,Groceries,907,8,v1
S002,2022-09-25,Toys,280,3,v1
S002,2022-09-25,all,1833,20,v1
S002,2022-09-26,Clothing,504,5,v1
S002,2022-09-26,Electronics,263,3,v1
S002,2022-09-26,Furniture,121,1,v1
S002,2022-09-26,Groceries,826,8,v1
S002,2022-09-26,Toys,203,3,v1
S002,2022-09-26,all,1917,20,v1
S002,2022-09-27,Clothing,434,5,v1
S002,2022-09-27,Electronics,385,3,v1
S002,2022-09-27,Furniture,92,1,v1
S002,2022-09-27,Groceries,1253,8,v1
S002,2022-09-27,Toys,300,3,v1
S002,2022-09-27,all,2464,20,v1
S002,2022-09-28,Clothing,412,5,v1
S002,2022-09-28,Electronics,290,3,v1
S002,2022-09-28,Furniture,13,1,v1
S002,2022-09-28,Groceries,707,8,v1
S002,2022-09-28,Toys,229,3,v1
S002,2022-09-28,all,1651,20,v1
S002,2022-09-29,Clothing,478,5,v1
S002,2022-09-29,Electronics,279,3,v1
S002,2022-09-29,Furniture,70,1,v1
S002,2022-09-29,Groceries,802,7,v1
S002,2022-09-29,Toys,217,3,v1
S002,2022-09-29,all,1846,19,v1
S002,2022-09-30,Clothing,317,5,v1
S002,2022-09-30,Electronics,236,3,v1
S002,2022-09-30,Furniture,13,1,v1
S002,2022-09-30,Groceries,870,8,v1
S002,2022-09-30,Toys,251,3,v1
S002,2022-09-30,all,1687,20,v1
S002,2022-10-01,Clothing,332,5,v1
S002,2022-10-01,Electronics,291,3,v1
S002,2022-10-01,Furniture,104,1,v1
S002,2022-10-01,Groceries,747,8,v1
S002,2022-10-01,Toys,142,3,v1
S002,2022-10-01,all,1616,20,v1
S002,2022-10-02,Clothing,447,5,v1
S002,2022-10-02,Electronics,177,3,v1
S002,2022-10-02,Furniture,57,1,v1
S002,2022-10-02,Groceries,1073,8,v1
S002,2022-10-02,Toys,286,3,v1
S002,2022-10-02,all,2040,20,v1
S002,2022-10-03,Clothing,363,5,v1
S002,2022-10-03,Electronics,234,3,v1
S002,2022-10-03,Furniture,74,1,v1
S002,2022-10-03,Groceries,779,8,v1
S002,2022-10-03,Toys,218,3,v1
S002,2022-10-03,all,1668,20,v1
S002,2022-10-04,Clothing,367,5,v1
S002,2022-10-04,Electronics,151,3,v1
S002,2022-10-04,Furniture,106,1,v1
S002,2022-10-04,Groceries,728,8,v1
S002,2022-10-04,Toys,297,3,v1
S002,2022-10-04,all,1649,20,v1
S002,2022-10-05,Clothing,377,5,v1
S002,2022-10-05,Electronics,279,3,v1
S002,2022-10-05,Furniture,48,1,v1
S002,2022-10-05,Groceries,833,8,v1
S002,2022-10-05,Toys,304,3,v1
S002,2022-10-05,all,1841,20,v1
S002,2022-10-06,Clothing,364,5,v1
S002,2022-10-06,Electronics,403,3,v1
S002,2022-10-06,Furniture,113,1,v1
S002,2022-10-06,Groceries,719,8,v1
S002,2022-10-06,Toys,314,3,v1
S002,2022-10-06,all,1913,20,v1
S002,2022-10-07,Clothing,515,5,v1
S002,2022-10-07,Electronics,205,3,v1
S002,2022-10-07,Furniture,42,1,v1
S002,2022-10-07,Groceries,956,8,v1
S002,2022-10-07,Toys,181,3,v1
S002,2022-10-07,all,1899,20,v1
S002,2022-10-08,Clothing,393,5,v1
S002,2022-10-08,Electronics,231,3,v1
S002,2022-10-08,Furniture,86,1,v1
S002,2022-10-08,Groceries,738,8,v1
S002,2022-10-08,Toys,264,3,v1
S002,2022-10-08,all,1712,20,v1
S002,2022-10-09,Clothing,424,5,v1
S002,2022-10-09,Electronics,217,3,v1
S002,2022-10-09,Furniture,113,1,v1
S002,2022-10-09,Groceries,638,8,v1
S002,2022-10-09,Toys,282,3,v1
S002,2022-10-09,all,1674,20,v1
S002,2022-10-10,Clothing,377,5,v1
S002,2022-10-10,Electronics,328,3,v1
S002,2022-10-10,Furniture,74,1,v1
S002,2022-10-10,Groceries,786,8,v1
S002,2022-10-10,Toys,291,3,v1
S002,2022-10-10,all,1856,20,v1
S002,2022-10-11,Clothing,411,5,v1
S002,2022-10-11,Electronics,187,3,v1
S002,2022-10-11,Furniture,142,1,v1
S002,2022-10-11,Groceries,803,8,v1
S002,2022-10-11,Toys,298,3,v1
S002,2022-10-11,all,1841,20,v1
S002,2022-10-12,Clothing,585,5,v1
S002,2022-10-12,Electronics,327,3,v1
S002,2022-10-12,Furniture,190,1,v1
S002,2022-10-12,Groceries,972,8,v1
S002,2022-10-12,Toys,316,3,v1
S002,2022-10-12,all,2390,20,v1
S002,2022-10-13,Clothing,422,5,v1
S002,2022-10-13,Electronics,420,3,v1
S002,2022-10-13,Furniture,101,1,v1
S002,2022-10-13,Groceries,860,8,v1
S002,2022-10-13,Toys,195,3,v1
S002,2022-10-13,all,1998,20,v1
S002,2022-10-14,Clothing,340,4,v1
S002,2022-10-14,Electronics,288,3,v1
S002,2022-10-14,Furniture,41,1,v1
S002,2022-10-14,Groceries,1051,8,v1
S002,2022-10-14,Toys,242,3,v1
S002,2022-10-14,all,1962,19,v1
S002,2022-10-15,Clothing,358,5,v1
S002,2022-10-15,Electronics,434,3,v1
S002,2022-10-15,Furniture,79,1,v1
S002,2022-10-15,Groceries,842,8,v1
S002,2022-10-15,Toys,275,3,v1
S002,2022-10-15,all,1988,20,v1
S002,2022-10-16,Clothing,435,5,v1
S002,2022-10-16,Electronics,392,3,v1
S002,2022-10-16,Furniture,78,1,v1
S002,2022-10-16,Groceries,722,8,v1
S002,2022-10-16,Toys,251,3,v1
S002,2022-10-16,all,1878,20,v1
S002,2022-10-17,Clothing,448,5,v1
S002,2022-10-17,Electronics,136,2,v1
S002,2022-10-17,Furniture,57,1,v1
S002,2022-10-17,Groceries,602,8,v1
S002,2022-10-17,Toys,193,3,v1
S002,2022-10-17,all,1436,19,v1
S002,2022-10-18,Clothing,340,5,v1
S002,2022-10-18,Electronics,113,2,v1
S002,2022-10-18,Furniture,34,1,v1
S002,2022-10-18,Groceries,684,8,v1
S002,2022-10-18,Toys,159,3,v1
S002,2022-10-18,all,1330,19,v1
S002,2022-10-19,Clothing,441,5,v1
S002,2022-10-19,Electronics,240,3,v1
S002,2022-10-19,Furniture,86,1,v1
S002,2022-10-19,Groceries,789,8,v1
S002,2022-10-19,Toys,187,3,v1
S002,2022-10-19,all,1743,20,v1
S002,2022-10-20,Clothing,400,5,v1
S002,2022-10-20,Electronics,183,3,v1
S002,2022-10-20,Furniture,25,1,v1
S002,2022-10-20,Groceries,678,8,v1
S002,2022-10-20,Toys,226,3,v1
S002,2022-10-20,all,1512,20,v1
S002,2022-10-21,Clothing,349,5,v1
S002,2022-10-21,Electronics,262,3,v1
S002,2022-10-21,Furniture,90,1,v1
S002,2022-10-21,Groceries,688,8,v1
S002,2022-10-21,Toys,300,3,v1
S002,2022-10-21,all,1689,20,v1
S002,2022-10-22,Clothing,563,5,v1
S002,2022-10-22,Electronics,292,3,v1
S002,2022-10-22,Furniture,43,1,v1
S002,2022-10-22,Groceries,810,8,v1
S002,2022-10-22,Toys,353,3,v1
S002,2022-10-22,all,2061,20,v1
S002,2022-10-23,Clothing,346,5,v1
S002,2022-10-23,Electronics,307,3,v1
S002,2022-10-23,Furniture,74,1,v1
S002,2022-10-23,Groceries,828,8,v1
S002,2022-10-23,Toys,350,3,v1
S002,2022-10-23,all,1905,20,v1
S002,2022-10-24,Clothing,453,5,v1
S002,2022-10-24,Electronics,337,3,v1
S002,2022-10-24,Furniture,97,1,v1
S002,2022-10-24,Groceries,868,8,v1
S002,2022-10-24,Toys,274,3,v1
S002,2022-10-24,all,2029,20,v1
S002,2022-10-25,Clothing,484,5,v1
S002,2022-10-25,Electronics,377,3,v1
S002,2022-10-25,Furniture,102,1,v1
S002,2022-10-25,Groceries,814,8,v1
S002,2022-10-25,Toys,266,3,v1
S002,2022-10-25,all,2043,20,v1
S002,2022-10-26,Clothing,392,5,v1
S002,2022-10-26,Electronics,205,3,v1
S002,2022-10-26,Furniture,0,0,v1
S002,2022-10-26,Groceries,786,8,v1
S002,2022-10-26,Toys,283,3,v1
S002,2022-10-26,all,1666,19,v1
S002,2022-10-27,Clothing,380,5,v1
S002,2022-10-27,Electronics,304,3,v1
S002,2022-10-27,Furniture,138,1,v1
S002,2022-10-27,Groceries,1021,8,v1
S002,2022-10-27,Toys,258,3,v1
S002,2022-10-27,all,2101,20,v1
S002,2022-10-28,Clothing,370,5,v1
S002,2022-10-28,Electronics,232,3,v1
S002,2022-10-28,Furniture,98,1,v1
S002,2022-10-28,Groceries,666,8,v1
S002,2022-10-28,Toys,287,3,v1
S002,2022-10-28,all,1653,20,v1
S002,2022-10-29,Clothing,486,5,v1
S002,2022-10-29,Electronics,175,3,v1
S002,2022-10-29,Furniture,70,1,v1
S002,2022-10-29,Groceries,833,8,v1
S002,2022-10-29,Toys,254,3,v1
S002,2022-10-29,all,1818,20,v1
S002,2022-10-30,Clothing,412,5,v1
S002,2022-10-30,Electronics,286,3,v1
S002,2022-10-30,Furniture,44,1,v1
S002,2022-10-30,Groceries,560,8,v1
S002,2022-10-30,Toys,218,3,v1
S002,2022-10-30,all,1520,20,v1
S002,2022-10-31,Clothing,429,5,v1
S002,2022-10-31,Electronics,350,3,v1
S002,2022-10-31,Furniture,84,1,v1
S002,2022-10-31,Groceries,849,8,v1
S002,2022-10-31,Toys,221,3,v1
S002,2022-10-31,all,1933,20,v1
S002,2022-11-01,Clothing,441,5,v1
S002,2022-11-01,Electronics,317,3,v1
S002,2022-11-01,Furniture,85,1,v1
S002,2022-11-01,Groceries,781,8,v1
S002,2022-11-01,Toys,251,3,v1
S002,2022-11-01,all,1875,20,v1
S002,2022-11-02,Clothing,429,5,v1
S002,2022-11-02,Electronics,204,3,v1
S002,2022-11-02,Furniture,183,1,v1
S002,2022-11-02,Groceries,951,8,v1
S002,2022-11-02,Toys,181,3,v1
S002,2022-11-02,all,1948,20,v1
S002,2022-11-03,Clothing,473,5,v1
S002,2022-11-03,Electronics,315,3,v1
S002,2022-11-03,Furniture,23,1,v1
S002,2022-11-03,Groceries,697,8,v1
S002,2022-11-03,Toys,221,3,v1
S002,2022-11-03,all,1729,20,v1
S002,2022-11-04,Clothing,422,5,v1
S002,2022-11-04,Electronics,265,3,v1
S002,2022-11-04,Furniture,51,1,v1
S002,2022-11-04,Groceries,749,8,v1
S002,2022-11-04,Toys,222,3,v1
S002,2022-11-04,all,1709,20,v1
S002,2022-11-05,Clothing,470,5,v1
S002,2022-11-05,Electronics,384,3,v1
S002,2022-11-05,Furniture,106,1,v1
S002,2022-11-05,Groceries,897,8,v1
S002,2022-11-05,Toys,301,3,v1
S002,2022-11-05,all,2158,20,v1
S002,2022-11-06,Clothing,530,5,v1
S002,2022-11-06,Electronics,153,3,v1
S002,2022-11-06,Furniture,36,1,v1
S002,2022-11-06,Groceries,890,8,v1
S002,2022-11-06,Toys,231,3,v1
S002,2022-11-06,all,1840,20,v1
S002,2022-11-07,Clothing,513,5,v1
S002,2022-11-07,Electronics,311,3,v1
S002,2022-11-07,Furniture,123,1,v1
S002,2022-11-07,Groceries,897,8,v1
S002,2022-11-07,Toys,219,3,v1
S002,2022-11-07,all,2063,20,v1
S002,2022-11-08,Clothing,414,5,v1
S002,2022-11-08,Electronics,243,3,v1
S002,2022-11-08,Furniture,73,1,v1
S002,2022-11-08,Groceries,753,8,v1
S002,2022-11-08,Toys,379,3,v1
S002,2022-11-08,all,1862,20,v1
S002,2022-11-09,Clothing,505,5,v1
S002,2022-11-09,Electronics,241,3,v1
S002,2022-11-09,Furniture,115,1,v1
S002,2022-11-09,Groceries,671,8,v1
S002,2022-11-09,Toys,231,3,v1
S002,2022-11-09,all,1763,20,v1
S002,2022-11-10,Clothing,389,5,v1
S002,2022-11-10,Electronics,257,3,v1
S002,2022-11-10,Furniture,84,1,v1
S002,2022-11-10,Groceries,939,8,v1
S002,2022-11-10,Toys,399,3,v1
S002,2022-11-10,all,2068,20,v1
S002,2022-11-11,Clothing,470,5,v1
S002,2022-11-11,Electronics,222,3,v1
S002,2022-11-11,Furniture,118,1,v1
S002,2022-11-11,Groceries,851,8,v1
S002,2022-11-11,Toys,338,3,v1
S002,2022-11-11,all,1999,20,v1
S002,2022-11-12,Clothing,464,5,v1
S002,2022-11-12,Electronics,322,3,v1
S002,2022-11-12,Furniture,70,1,v1
S002,2022-11-12,Groceries,932,8,v1
S002,2022-11-12,Toys,240,3,v1
S002,2022-11-12,all,2028,20,v1
S002,2022-11-13,Clothing,428,5,v1
S002,2022-11-13,Electronics,351,3,v1
S002,2022-11-13,Furniture,53,1,v1
S002,2022-11-13,Groceries,881,8,v1
S002,2022-11-13,Toys,210,3,v1
S002,2022-11-13,all,1923,20,v1
S002,2022-11-14,Clothing,414,5,v1
S002,2022-11-14,Electronics,314,3,v1
S002,2022-11-14,Furniture,47,1,v1
S002,2022-11-14,Groceries,645,8,v1
S002,2022-11-14,Toys,240,3,v1
S002,2022-11-14,all,1660,20,v1
S002,2022-11-15,Clothing,577,5,v1
S002,2022-11-15,Electronics,254,3,v1
S002,2022-11-15,Furniture,59,1,v1
S002,2022-11-15,Groceries,744,8,v1
S002,2022-11-15,Toys,304,3,v1
S002,2022-11-15,all,1938,20,v1
S002,2022-11-16,Clothing,327,5,v1
S002,2022-11-16,Electronics,183,3,v1
S002,2022-11-16,Furniture,83,1,v1
S002,2022-11-16,Groceries,529,8,v1
S002,2022-11-16,Toys,223,3,v1
S002,2022-11-16,all,1345,20,v1
S002,2022-11-17,Clothing,443,5,v1
S002,2022-11-17,Electronics,379,3,v1
S002,2022-11-17,Furniture,90,1,v1
S002,2022-11-17,Groceries,754,8,v1
S002,2022-11-17,Toys,233,3,v1
S002,2022-11-17,all,1899,20,v1
S002,2022-11-18,Clothing,320,4,v1
S002,2022-11-18,Electronics,321,3,v1
S002,2022-11-18,Furniture,70,1,v1
S002,2022-11-18,Groceries,869,8,v1
S002,2022-11-18,Toys,239,3,v1
