date,store_id,product_id,category,opening_inventory,units_sold,units_ordered,closing_inventory,is_observed,data_version
2023-03-20,S001,P0008,Electronics,134,91,81,43,True,v1
2023-03-21,S001,P0008,Electronics,124,68,103,56,True,v1
2023-03-22,S001,P0008,Electronics,159,159,147,0,True,v1
2023-03-23,S001,P0008,Electronics,147,66,0,81,True,v1
2023-03-24,S001,P0008,Electronics,81,71,69,10,True,v1
2023-03-25,S001,P0008,Electronics,79,79,151,0,True,v1
2023-03-26,S001,P0008,Electronics,151,88,0,63,True,v1
2023-03-27,S001,P0008,Electronics,63,63,94,0,True,v1
2023-03-28,S001,P0008,Electronics,94,72,75,22,True,v1
2023-03-29,S001,P0008,Electronics,97,79,96,18,True,v1
2023-03-30,S001,P0008,Electronics,114,101,77,13,True,v1
2023-03-31,S001,P0008,Electronics,90,43,60,47,True,v1
2023-04-01,S001,P0008,Electronics,107,80,96,27,True,v1
2023-04-02,S001,P0008,Electronics,123,59,0,64,True,v1
2023-04-03,S001,P0008,Electronics,64,48,60,16,True,v1
2023-04-04,S001,P0008,Electronics,76,56,95,20,True,v1
2023-04-05,S001,P0008,Electronics,115,111,108,4,True,v1
2023-04-06,S001,P0008,Electronics,112,54,74,58,True,v1
2023-04-07,S001,P0008,Electronics,132,46,0,86,True,v1
2023-04-08,S001,P0008,Electronics,86,77,146,9,True,v1
2023-04-09,S001,P0008,Electronics,155,155,174,0,True,v1
2023-04-10,S001,P0008,Electronics,174,132,123,42,True,v1
2023-04-11,S001,P0008,Electronics,165,47,0,118,True,v1
2023-04-12,S001,P0008,Electronics,118,88,0,30,True,v1
2023-04-13,S001,P0008,Electronics,30,30,51,0,True,v1
2023-04-14,S001,P0008,Electronics,51,51,113,0,True,v1
2023-04-15,S001,P0008,Electronics,113,35,0,78,True,v1
2023-04-16,S001,P0008,Electronics,78,18,0,60,True,v1
2023-04-17,S001,P0008,Electronics,60,48,73,12,True,v1
2023-04-18,S001,P0008,Electronics,85,32,52,53,True,v1
2023-04-19,S001,P0008,Electronics,105,84,81,21,True,v1
2023-04-20,S001,P0008,Electronics,102,46,0,56,True,v1
2023-04-21,S001,P0008,Electronics,56,37,59,19,True,v1
2023-04-22,S001,P0008,Electronics,78,50,51,28,True,v1
2023-04-23,S001,P0008,Electronics,79,79,93,0,True,v1
2023-04-24,S001,P0008,Electronics,93,39,0,54,True,v1
2023-04-25,S001,P0008,Electronics,54,54,61,0,True,v1
2023-04-26,S001,P0008,Electronics,61,58,50,3,True,v1
2023-04-27,S001,P0008,Electronics,53,53,96,0,True,v1
2023-04-28,S001,P0008,Electronics,96,40,0,56,True,v1
2023-04-29,S001,P0008,Electronics,56,35,50,21,True,v1
2023-04-30,S001,P0008,Electronics,71,51,50,20,True,v1
2023-05-01,S001,P0008,Electronics,70,46,50,24,True,v1
2023-05-02,S001,P0008,Electronics,74,67,58,7,True,v1
2023-05-03,S001,P0008,Electronics,65,27,50,38,True,v1
2023-05-04,S001,P0008,Electronics,88,69,103,19,True,v1
2023-05-05,S001,P0008,Electronics,122,60,0,62,True,v1
2023-05-06,S001,P0008,Electronics,62,42,50,20,True,v1
2023-05-07,S001,P0008,Electronics,70,36,51,34,True,v1
2023-05-08,S001,P0008,Electronics,85,48,56,37,True,v1
2023-05-09,S001,P0008,Electronics,93,35,0,58,True,v1
2023-05-10,S001,P0008,Electronics,58,50,50,8,True,v1
2023-05-11,S001,P0008,Electronics,58,48,50,10,True,v1
2023-05-12,S001,P0008,Electronics,60,33,50,27,True,v1
2023-05-13,S001,P0008,Electronics,77,77,164,0,True,v1
2023-05-14,S001,P0008,Electronics,164,51,0,113,True,v1
2023-05-15,S001,P0008,Electronics,113,113,117,0,True,v1
2023-05-16,S001,P0008,Electronics,117,94,101,23,True,v1
2023-05-17,S001,P0008,Electronics,124,124,182,0,True,v1
2023-05-18,S001,P0008,Electronics,182,103,0,79,True,v1
2023-05-19,S001,P0008,Electronics,79,55,75,24,True,v1
2023-05-20,S001,P0008,Electronics,99,99,168,0,True,v1
2023-05-21,S001,P0008,Electronics,168,166,133,2,True,v1
2023-05-22,S001,P0008,Electronics,135,95,140,40,True,v1
2023-05-23,S001,P0008,Electronics,180,137,0,43,True,v1
2023-05-24,S001,P0008,Electronics,43,43,67,0,True,v1
2023-05-25,S001,P0008,Electronics,67,67,71,0,True,v1
2023-05-26,S001,P0008,Electronics,71,71,89,0,True,v1
2023-05-27,S001,P0008,Electronics,89,89,91,0,True,v1
2023-05-28,S001,P0008,Electronics,91,56,100,35,True,v1
2023-05-29,S001,P0008,Electronics,135,116,102,19,True,v1
2023-05-30,S001,P0008,Electronics,121,78,99,43,True,v1
2023-05-31,S001,P0008,Electronics,142,62,0,80,True,v1
2023-06-01,S001,P0008,Electronics,80,43,50,37,True,v1
2023-06-02,S001,P0008,Electronics,87,34,0,53,True,v1
2023-06-03,S001,P0008,Electronics,53,49,72,4,True,v1
2023-06-04,S001,P0008,Electronics,76,57,75,19,True,v1
2023-06-05,S001,P0008,Electronics,94,94,108,0,True,v1
2023-06-06,S001,P0008,Electronics,108,108,189,0,True,v1
2023-06-07,S001,P0008,Electronics,189,181,249,8,True,v1
2023-06-08,S001,P0008,Electronics,257,90,0,167,True,v1
2023-06-09,S001,P0008,Electronics,167,78,0,89,True,v1
2023-06-10,S001,P0008,Electronics,89,73,78,16,True,v1
2023-06-11,S001,P0008,Electronics,94,58,83,36,True,v1
2023-06-12,S001,P0008,Electronics,119,70,0,49,True,v1
2023-06-13,S001,P0008,Electronics,49,49,106,0,True,v1
2023-06-14,S001,P0008,Electronics,106,80,155,26,True,v1
2023-06-15,S001,P0008,Electronics,181,61,0,120,True,v1
2023-06-16,S001,P0008,Electronics,120,61,0,59,True,v1
2023-06-17,S001,P0008,Electronics,59,59,120,0,True,v1
2023-06-18,S001,P0008,Electronics,120,120,108,0,True,v1
2023-06-19,S001,P0008,Electronics,108,108,101,0,True,v1
2023-06-20,S001,P0008,Electronics,101,101,147,0,True,v1
2023-06-21,S001,P0008,Electronics,147,43,0,104,True,v1
2023-06-22,S001,P0008,Electronics,104,101,100,3,True,v1
2023-06-23,S001,P0008,Electronics,103,61,92,42,True,v1
2023-06-24,S001,P0008,Electronics,134,73,89,61,True,v1
2023-06-25,S001,P0008,Electronics,150,88,0,62,True,v1
2023-06-26,S001,P0008,Electronics,62,62,217,0,True,v1
2023-06-27,S001,P0008,Electronics,217,121,0,96,True,v1
2023-06-28,S001,P0008,Electronics,96,96,188,0,True,v1
2023-06-29,S001,P0008,Electronics,188,107,0,81,True,v1
2023-06-30,S001,P0008,Electronics,81,81,208,0,True,v1
2023-07-01,S001,P0008,Electronics,208,127,0,81,True,v1
2023-07-02,S001,P0008,Electronics,81,81,104,0,True,v1
2023-07-03,S001,P0008,Electronics,104,104,123,0,True,v1
2023-07-04,S001,P0008,Electronics,123,98,118,25,True,v1
2023-07-05,S001,P0008,Electronics,143,115,0,28,True,v1
2023-07-06,S001,P0008,Electronics,28,28,97,0,True,v1
2023-07-07,S001,P0008,Electronics,97,64,82,33,True,v1
2023-07-08,S001,P0008,Electronics,115,115,137,0,True,v1
2023-07-09,S001,P0008,Electronics,137,81,101,56,True,v1
2023-07-10,S001,P0008,Electronics,157,85,0,72,True,v1
2023-07-11,S001,P0008,Electronics,72,72,97,0,True,v1
2023-07-12,S001,P0008,Electronics,97,72,87,25,True,v1
2023-07-13,S001,P0008,Electronics,112,65,89,47,True,v1
2023-07-14,S001,P0008,Electronics,136,51,0,85,True,v1
2023-07-15,S001,P0008,Electronics,85,85,119,0,True,v1
2023-07-16,S001,P0008,Electronics,119,119,149,0,True,v1
2023-07-17,S001,P0008,Electronics,149,132,114,17,True,v1
2023-07-18,S001,P0008,Electronics,131,105,83,26,True,v1
2023-07-19,S001,P0008,Electronics,109,109,184,0,True,v1
2023-07-20,S001,P0008,Electronics,184,82,0,102,True,v1
2023-07-21,S001,P0008,Electronics,102,97,106,5,True,v1
2023-07-22,S001,P0008,Electronics,111,111,130,0,True,v1
2023-07-23,S001,P0008,Electronics,130,107,125,23,True,v1
2023-07-24,S001,P0008,Electronics,148,135,142,13,True,v1
2023-07-25,S001,P0008,Electronics,155,39,0,116,True,v1
2023-07-26,S001,P0008,Electronics,116,69,109,47,True,v1
2023-07-27,S001,P0008,Electronics,156,18,0,138,True,v1
2023-07-28,S001,P0008,Electronics,138,138,140,0,True,v1
2023-07-29,S001,P0008,Electronics,140,42,0,98,True,v1
2023-07-30,S001,P0008,Electronics,98,98,127,0,True,v1
2023-07-31,S001,P0008,Electronics,127,72,0,55,True,v1
2023-08-01,S001,P0008,Electronics,55,55,105,0,True,v1
2023-08-02,S001,P0008,Electronics,105,103,92,2,True,v1
2023-08-03,S001,P0008,Electronics,94,68,114,26,True,v1
2023-08-04,S001,P0008,Electronics,140,25,0,115,True,v1
2023-08-05,S001,P0008,Electronics,115,79,71,36,True,v1
2023-08-06,S001,P0008,Electronics,107,48,62,59,True,v1
2023-08-07,S001,P0008,Electronics,121,19,0,102,True,v1
2023-08-08,S001,P0008,Electronics,102,18,0,84,True,v1
2023-08-09,S001,P0008,Electronics,84,81,115,3,True,v1
2023-08-10,S001,P0008,Electronics,118,118,90,0,True,v1
2023-08-11,S001,P0008,Electronics,90,90,143,0,True,v1
2023-08-12,S001,P0008,Electronics,143,91,0,52,True,v1
2023-08-13,S001,P0008,Electronics,52,52,112,0,True,v1
2023-08-14,S001,P0008,Electronics,112,53,60,59,True,v1
2023-08-15,S001,P0008,Electronics,119,69,112,50,True,v1
2023-08-16,S001,P0008,Electronics,162,59,0,103,True,v1
2023-08-17,S001,P0008,Electronics,103,97,82,6,True,v1
2023-08-18,S001,P0008,Electronics,88,88,97,0,True,v1
2023-08-19,S001,P0008,Electronics,97,97,95,0,True,v1
2023-08-20,S001,P0008,Electronics,95,81,104,14,True,v1
2023-08-21,S001,P0008,Electronics,118,118,94,0,True,v1
2023-08-22,S001,P0008,Electronics,94,94,128,0,True,v1
2023-08-23,S001,P0008,Electronics,128,31,0,97,True,v1
2023-08-24,S001,P0008,Electronics,97,97,250,0,True,v1
2023-08-25,S001,P0008,Electronics,250,81,0,169,True,v1
2023-08-26,S001,P0008,Electronics,169,119,168,50,True,v1
2023-08-27,S001,P0008,Electronics,218,57,0,161,True,v1
2023-08-28,S001,P0008,Electronics,161,94,142,67,True,v1
2023-08-29,S001,P0008,Electronics,209,113,0,96,True,v1
2023-08-30,S001,P0008,Electronics,96,96,146,0,True,v1
2023-08-31,S001,P0008,Electronics,146,70,0,76,True,v1
2023-09-01,S001,P0008,Electronics,76,74,74,2,True,v1
2023-09-02,S001,P0008,Electronics,76,66,109,10,True,v1
2023-09-03,S001,P0008,Electronics,119,119,128,0,True,v1
2023-09-04,S001,P0008,Electronics,128,62,0,66,True,v1
2023-09-05,S001,P0008,Electronics,66,39,59,27,True,v1
2023-09-06,S001,P0008,Electronics,86,86,107,0,True,v1
2023-09-07,S001,P0008,Electronics,107,67,100,40,True,v1
2023-09-08,S001,P0008,Electronics,140,66,119,74,True,v1
2023-09-09,S001,P0008,Electronics,193,66,0,127,True,v1
2023-09-10,S001,P0008,Electronics,127,127,134,0,True,v1
2023-09-11,S001,P0008,Electronics,134,108,97,26,True,v1
2023-09-12,S001,P0008,Electronics,123,123,102,0,True,v1
2023-09-13,S001,P0008,Electronics,102,70,69,32,True,v1
2023-09-14,S001,P0008,Electronics,101,101,132,0,True,v1
2023-09-15,S001,P0008,Electronics,132,83,106,49,True,v1
2023-09-16,S001,P0008,Electronics,155,64,0,91,True,v1
2023-09-17,S001,P0008,Electronics,91,62,80,29,True,v1
2023-09-18,S001,P0008,Electronics,109,48,0,61,True,v1
2023-09-19,S001,P0008,Electronics,61,61,121,0,True,v1
2023-09-20,S001,P0008,Electronics,121,97,105,24,True,v1
2023-09-21,S001,P0008,Electronics,129,117,148,12,True,v1
2023-09-22,S001,P0008,Electronics,160,95,0,65,True,v1
2023-09-23,S001,P0008,Electronics,65,65,103,0,True,v1
2023-09-24,S001,P0008,Electronics,103,103,101,0,True,v1
2023-09-25,S001,P0008,Electronics,101,101,115,0,True,v1
2023-09-26,S001,P0008,Electronics,115,35,0,80,True,v1
2023-09-27,S001,P0008,Electronics,80,64,110,16,True,v1
2023-09-28,S001,P0008,Electronics,126,110,89,16,True,v1
2023-09-29,S001,P0008,Electronics,105,44,0,61,True,v1
2023-09-30,S001,P0008,Electronics,61,61,111,0,True,v1
2023-10-01,S001,P0008,Electronics,111,111,98,0,True,v1
2023-10-02,S001,P0008,Electronics,98,82,130,16,True,v1
2023-10-03,S001,P0008,Electronics,146,40,0,106,True,v1
2023-10-04,S001,P0008,Electronics,106,106,158,0,True,v1
2023-10-05,S001,P0008,Electronics,158,127,133,31,True,v1
2023-10-06,S001,P0008,Electronics,164,91,0,73,True,v1
2023-10-07,S001,P0008,Electronics,73,34,50,39,True,v1
2023-10-08,S001,P0008,Electronics,89,41,0,48,True,v1
2023-10-09,S001,P0008,Electronics,48,28,50,20,True,v1
2023-10-10,S001,P0008,Electronics,70,70,84,0,True,v1
2023-10-11,S001,P0008,Electronics,84,52,73,32,True,v1
2023-10-12,S001,P0008,Electronics,105,69,100,36,True,v1
2023-10-13,S001,P0008,Electronics,136,28,0,108,True,v1
2023-10-14,S001,P0008,Electronics,108,24,0,84,True,v1
2023-10-15,S001,P0008,Electronics,84,62,53,22,True,v1
2023-10-16,S001,P0008,Electronics,75,46,50,29,True,v1
2023-10-17,S001,P0008,Electronics,79,38,50,41,True,v1
2023-10-18,S001,P0008,Electronics,91,53,59,38,True,v1
2023-10-19,S001,P0008,Electronics,97,73,118,24,True,v1
2023-10-20,S001,P0008,Electronics,142,70,0,72,True,v1
2023-10-21,S001,P0008,Electronics,72,72,106,0,True,v1
2023-10-22,S001,P0008,Electronics,106,72,0,34,True,v1
2023-10-23,S001,P0008,Electronics,34,34,51,0,True,v1
2023-10-24,S001,P0008,Electronics,51,38,50,13,True,v1
2023-10-25,S001,P0008,Electronics,63,63,68,0,True,v1
2023-10-26,S001,P0008,Electronics,68,68,141,0,True,v1
2023-10-27,S001,P0008,Electronics,141,34,0,107,True,v1
2023-10-28,S001,P0008,Electronics,107,66,0,41,True,v1
2023-10-29,S001,P0008,Electronics,41,41,139,0,True,v1
2023-10-30,S001,P0008,Electronics,139,96,112,43,True,v1
2023-10-31,S001,P0008,Electronics,155,49,0,106,True,v1
2023-11-01,S001,P0008,Electronics,106,84,61,22,True,v1
2023-11-02,S001,P0008,Electronics,83,83,121,0,True,v1
2023-11-03,S001,P0008,Electronics,121,97,132,24,True,v1
2023-11-04,S001,P0008,Electronics,156,67,0,89,True,v1
2023-11-05,S001,P0008,Electronics,89,80,70,9,True,v1
2023-11-06,S001,P0008,Electronics,79,79,103,0,True,v1
2023-11-07,S001,P0008,Electronics,103,40,0,63,True,v1
2023-11-08,S001,P0008,Electronics,63,63,119,0,True,v1
2023-11-09,S001,P0008,Electronics,119,119,91,0,True,v1
2023-11-10,S001,P0008,Electronics,91,73,65,18,True,v1
2023-11-11,S001,P0008,Electronics,83,83,152,0,True,v1
2023-11-12,S001,P0008,Electronics,152,90,107,62,True,v1
2023-11-13,S001,P0008,Electronics,169,124,137,45,True,v1
2023-11-14,S001,P0008,Electronics,182,101,0,81,True,v1
2023-11-15,S001,P0008,Electronics,81,61,101,20,True,v1
2023-11-16,S001,P0008,Electronics,121,117,117,4,True,v1
2023-11-17,S001,P0008,Electronics,121,83,0,38,True,v1
2023-11-18,S001,P0008,Electronics,38,25,50,13,True,v1
2023-11-19,S001,P0008,Electronics,63,63,80,0,True,v1
2023-11-20,S001,P0008,Electronics,80,63,72,17,True,v1
2023-11-21,S001,P0008,Electronics,89,43,61,46,True,v1
2023-11-22,S001,P0008,Electronics,107,61,78,46,True,v1
2023-11-23,S001,P0008,Electronics,124,92,75,32,True,v1
2023-11-24,S001,P0008,Electronics,107,107,183,0,True,v1
2023-11-25,S001,P0008,Electronics,183,32,0,151,True,v1
2023-11-26,S001,P0008,Electronics,151,60,0,91,True,v1
2023-11-27,S001,P0008,Electronics,91,91,117,0,True,v1
2023-11-28,S001,P0008,Electronics,117,117,144,0,True,v1
2023-11-29,S001,P0008,Electronics,144,81,0,63,True,v1
2023-11-30,S001,P0008,Electronics,63,63,114,0,True,v1
2023-12-01,S001,P0008,Electronics,114,42,0,72,True,v1
2023-12-02,S001,P0008,Electronics,72,72,104,0,True,v1
2023-12-03,S001,P0008,Electronics,104,85,96,19,True,v1
2023-12-04,S001,P0008,Electronics,115,24,0,91,True,v1
2023-12-05,S001,P0008,Electronics,91,80,120,11,True,v1
2023-12-06,S001,P0008,Electronics,131,51,0,80,True,v1
2023-12-07,S001,P0008,Electronics,80,80,124,0,True,v1
2023-12-08,S001,P0008,Electronics,124,88,114,36,True,v1
2023-12-09,S001,P0008,Electronics,150,84,105,66,True,v1
2023-12-10,S001,P0008,Electronics,171,71,0,100,True,v1
2023-12-11,S001,P0008,Electronics,100,71,105,29,True,v1
2023-12-12,S001,P0008,Electronics,134,134,193,0,True,v1
2023-12-13,S001,P0008,Electronics,193,103,0,90,True,v1
2023-12-14,S001,P0008,Electronics,90,68,86,22,True,v1
2023-12-15,S001,P0008,Electronics,108,108,149,0,True,v1
2023-12-16,S001,P0008,Electronics,149,95,0,54,True,v1
2023-12-17,S001,P0008,Electronics,54,54,85,0,True,v1
2023-12-18,S001,P0008,Electronics,85,49,50,36,True,v1
2023-12-19,S001,P0008,Electronics,86,72,85,14,True,v1
2023-12-20,S001,P0008,Electronics,99,99,125,0,True,v1
2023-12-21,S001,P0008,Electronics,125,40,0,85,True,v1
2023-12-22,S001,P0008,Electronics,85,85,120,0,True,v1
2023-12-23,S001,P0008,Electronics,120,120,202,0,True,v1
2023-12-24,S001,P0008,Electronics,202,194,173,8,True,v1
2023-12-25,S001,P0008,Electronics,181,43,0,138,True,v1
2023-12-26,S001,P0008,Electronics,138,113,114,25,True,v1
2023-12-27,S001,P0008,Electronics,139,40,0,99,True,v1
2023-12-28,S001,P0008,Electronics,99,24,0,75,True,v1
2023-12-29,S001,P0008,Electronics,75,74,65,1,True,v1
2023-12-30,S001,P0008,Electronics,66,30,0,36,True,v1
2023-12-31,S001,P0008,Electronics,36,36,60,0,True,v1
2024-01-01,S001,P0008,Electronics,60,32,50,28,True,v1
2024-01-02,S001,P0008,Electronics,78,41,50,37,True,v1
2024-01-03,S001,P0008,Electronics,87,68,55,19,True,v1
2024-01-04,S001,P0008,Electronics,74,74,91,0,True,v1
2024-01-05,S001,P0008,Electronics,91,82,60,9,True,v1
2024-01-06,S001,P0008,Electronics,69,32,50,37,True,v1
2024-01-07,S001,P0008,Electronics,87,44,50,43,True,v1
2024-01-08,S001,P0008,Electronics,93,30,0,63,True,v1
2024-01-09,S001,P0008,Electronics,63,63,110,0,True,v1
2024-01-10,S001,P0008,Electronics,110,76,83,34,True,v1
2024-01-11,S001,P0008,Electronics,117,117,157,0,True,v1
2024-01-12,S001,P0008,Electronics,157,143,140,14,True,v1
2024-01-13,S001,P0008,Electronics,154,53,0,101,True,v1
2024-01-14,S001,P0008,Electronics,101,101,88,0,True,v1
2024-01-15,S001,P0008,Electronics,88,62,92,26,True,v1
2024-01-16,S001,P0008,Electronics,118,115,145,3,True,v1
2024-01-17,S001,P0008,Electronics,148,95,0,53,True,v1
2024-01-18,S001,P0008,Electronics,53,53,168,0,True,v1
2024-01-19,S001,P0008,Electronics,168,74,0,94,True,v1
2024-01-20,S001,P0008,Electronics,94,94,150,0,True,v1
2024-01-21,S001,P0008,Electronics,150,115,112,35,True,v1
2024-01-22,S001,P0008,Electronics,147,74,0,73,True,v1
2024-01-23,S001,P0008,Electronics,73,73,89,0,True,v1
2024-01-24,S001,P0008,Electronics,89,89,122,0,True,v1
2024-01-25,S001,P0008,Electronics,122,103,128,19,True,v1
2024-01-26,S001,P0008,Electronics,147,115,113,32,True,v1
2024-01-27,S001,P0008,Electronics,145,104,0,41,True,v1
2024-01-28,S001,P0008,Electronics,41,41,118,0,True,v1
2024-01-29,S001,P0008,Electronics,118,82,126,36,True,v1
2024-01-30,S001,P0008,Electronics,162,34,0,128,True,v1
2022-01-01,S001,P0009,Clothing,115,88,139,27,True,v1
2022-01-02,S001,P0009,Clothing,166,133,107,33,True,v1
2022-01-03,S001,P0009,Clothing,140,88,109,52,True,v1
2022-01-04,S001,P0009,Clothing,161,88,115,73,True,v1
2022-01-05,S001,P0009,Clothing,188,130,167,58,True,v1
2022-01-06,S001,P0009,Clothing,225,152,151,73,True,v1
2022-01-07,S001,P0009,Clothing,224,94,0,130,True,v1
2022-01-08,S001,P0009,Clothing,130,83,105,47,True,v1
2022-01-09,S001,P0009,Clothing,152,117,145,35,True,v1
2022-01-10,S001,P0009,Clothing,180,180,174,0,True,v1
2022-01-11,S001,P0009,Clothing,174,174,188,0,True,v1
2022-01-12,S001,P0009,Clothing,188,150,172,38,True,v1
2022-01-13,S001,P0009,Clothing,210,101,158,109,True,v1
2022-01-14,S001,P0009,Clothing,267,86,0,181,True,v1
2022-01-15,S001,P0009,Clothing,181,151,166,30,True,v1
2022-01-16,S001,P0009,Clothing,196,138,113,58,True,v1
2022-01-17,S001,P0009,Clothing,171,114,128,57,True,v1
2022-01-18,S001,P0009,Clothing,185,173,201,12,True,v1
2022-01-19,S001,P0009,Clothing,213,134,119,79,True,v1
2022-01-20,S001,P0009,Clothing,198,31,0,167,True,v1
2022-01-21,S001,P0009,Clothing,167,167,226,0,True,v1
2022-01-22,S001,P0009,Clothing,226,123,0,103,True,v1
2022-01-23,S001,P0009,Clothing,103,63,54,40,True,v1
2022-01-24,S001,P0009,Clothing,94,94,131,0,True,v1
2022-01-25,S001,P0009,Clothing,131,109,115,22,True,v1
2022-01-26,S001,P0009,Clothing,137,71,119,66,True,v1
2022-01-27,S001,P0009,Clothing,185,102,130,83,True,v1
2022-01-28,S001,P0009,Clothing,213,133,0,80,True,v1
2022-01-29,S001,P0009,Clothing,80,80,119,0,True,v1
2022-01-30,S001,P0009,Clothing,119,119,149,0,True,v1
2022-01-31,S001,P0009,Clothing,149,101,99,48,True,v1
2022-02-01,S001,P0009,Clothing,147,123,151,24,True,v1
2022-02-02,S001,P0009,Clothing,175,175,216,0,True,v1
2022-02-03,S001,P0009,Clothing,216,216,248,0,True,v1
2022-02-04,S001,P0009,Clothing,248,131,0,117,True,v1
2022-02-05,S001,P0009,Clothing,117,117,216,0,True,v1
2022-02-06,S001,P0009,Clothing,216,184,166,32,True,v1
2022-02-07,S001,P0009,Clothing,198,142,128,56,True,v1
2022-02-08,S001,P0009,Clothing,184,86,132,98,True,v1
2022-02-09,S001,P0009,Clothing,230,192,166,38,True,v1
2022-02-10,S001,P0009,Clothing,204,79,0,125,True,v1
2022-02-11,S001,P0009,Clothing,125,92,104,33,True,v1
2022-02-12,S001,P0009,Clothing,137,137,178,0,True,v1
2022-02-13,S001,P0009,Clothing,178,66,0,112,True,v1
2022-02-14,S001,P0009,Clothing,112,112,161,0,True,v1
2022-02-15,S001,P0009,Clothing,161,161,154,0,True,v1
2022-02-16,S001,P0009,Clothing,154,104,87,50,True,v1
2022-02-17,S001,P0009,Clothing,137,137,167,0,True,v1
2022-02-18,S001,P0009,Clothing,167,43,0,124,True,v1
2022-02-19,S001,P0009,Clothing,124,104,107,20,True,v1
2022-02-20,S001,P0009,Clothing,127,109,144,18,True,v1
2022-02-21,S001,P0009,Clothing,162,47,0,115,True,v1
2022-02-22,S001,P0009,Clothing,115,56,98,59,True,v1
2022-02-23,S001,P0009,Clothing,157,139,165,18,True,v1
2022-02-24,S001,P0009,Clothing,183,126,105,57,True,v1
2022-02-25,S001,P0009,Clothing,162,102,125,60,True,v1
2022-02-26,S001,P0009,Clothing,185,185,181,0,True,v1
2022-02-27,S001,P0009,Clothing,181,100,110,81,True,v1
2022-02-28,S001,P0009,Clothing,191,82,145,109,True,v1
2022-03-01,S001,P0009,Clothing,254,116,0,138,True,v1
2022-03-02,S001,P0009,Clothing,138,138,197,0,True,v1
2022-03-03,S001,P0009,Clothing,197,70,0,127,True,v1
2022-03-04,S001,P0009,Clothing,127,127,139,0,True,v1
2022-03-05,S001,P0009,Clothing,139,91,85,48,True,v1
2022-03-06,S001,P0009,Clothing,133,133,183,0,True,v1
2022-03-07,S001,P0009,Clothing,183,141,116,42,True,v1
2022-03-08,S001,P0009,Clothing,158,158,148,0,True,v1
2022-03-09,S001,P0009,Clothing,148,5,0,143,True,v1
2022-03-10,S001,P0009,Clothing,143,81,105,62,True,v1
2022-03-11,S001,P0009,Clothing,167,101,86,66,True,v1
2022-03-12,S001,P0009,Clothing,152,152,140,0,True,v1
2022-03-13,S001,P0009,Clothing,140,56,102,84,True,v1
2022-03-14,S001,P0009,Clothing,186,69,0,117,True,v1
2022-03-15,S001,P0009,Clothing,117,75,75,42,True,v1
2022-03-16,S001,P0009,Clothing,117,105,107,12,True,v1
